CustomerID,Active_Subscriptions,Monthly_Subscriptions,Weekly_Subscriptions,Total_Monthly_Spend,Upcoming_Total,Next_Debit_Date,Current_Balance,Risk_Level,Top_Merchants,FR8_Message
CUST100143,4,2,2,1492.63,596.19,2024-06-26,1919707.42,High,"AnytimeFitness, TimesOfIndia, Spotify, Swiggy","You have 4 active subscription(s). Total monthly spend: ₹1,492.63. Next debit: 2024-06-26."
CUST100144,3,2,1,2199.3,2050.92,2024-07-03,2465418.57,Low,"Disney+Hotstar, Microsoft, TimesOfIndia","You have 3 active subscription(s). Total monthly spend: ₹2,199.30. Next debit: 2024-07-03."
CUST100145,2,1,1,375.4,228.42,2024-06-21,522495.14,High,"TimesOfIndia, Swiggy",You have 2 active subscription(s). Total monthly spend: ₹375.40. Next debit: 2024-06-21.
CUST100146,2,2,0,229.43,226.58,2024-07-14,2374275.93,Low,"Google, Zee5",You have 2 active subscription(s). Total monthly spend: ₹229.43. Next debit: 2024-07-14.
CUST100147,3,3,0,4381.64,4385.47,2024-07-06,596747.41,High,"Coursera, Google, YouTube","You have 3 active subscription(s). Total monthly spend: ₹4,381.64. Next debit: 2024-07-06."
CUST100148,1,0,1,997.32,249.3,2024-07-04,1073865.9,Low,AnytimeFitness,You have 1 active subscription(s). Total monthly spend: ₹997.32. Next debit: 2024-07-04.
CUST100149,1,1,0,1298.25,1305.5,2024-07-23,1599330.05,Low,Zoom,"You have 1 active subscription(s). Total monthly spend: ₹1,298.25. Next debit: 2024-07-23."
CUST100150,4,4,0,1322.69,1313.6,2024-06-13,2555923.81,Low,"Amazon, Netflix, Swiggy, YouTube","You have 4 active subscription(s). Total monthly spend: ₹1,322.69. Next debit: 2024-06-13."
CUST100151,2,2,0,1486.08,1495.01,2024-07-08,1896573.73,Low,"Swiggy, Zoom","You have 2 active subscription(s). Total monthly spend: ₹1,486.08. Next debit: 2024-07-08."
CUST100152,2,1,1,1176.57,428.17,2024-06-14,2344991.18,High,"AnytimeFitness, Swiggy","You have 2 active subscription(s). Total monthly spend: ₹1,176.57. Next debit: 2024-06-14."
CUST100153,3,3,0,1995.2,2003.62,2024-06-13,1439286.68,High,"BESCOM, Microsoft, Netflix","You have 3 active subscription(s). Total monthly spend: ₹1,995.20. Next debit: 2024-06-13."
CUST100154,3,3,0,3205.25,3194.77,2024-07-18,1804024.27,High,"Dropbox, CultFit, Zoom","You have 3 active subscription(s). Total monthly spend: ₹3,205.25. Next debit: 2024-07-18."
CUST100155,3,3,0,2934.7,2934.64,2024-06-28,758844.24,Low,"Google, Disney+Hotstar, Zoom","You have 3 active subscription(s). Total monthly spend: ₹2,934.70. Next debit: 2024-06-28."
CUST100156,1,1,0,896.05,893.9,2024-07-11,2015580.63,Low,Dropbox,You have 1 active subscription(s). Total monthly spend: ₹896.05. Next debit: 2024-07-11.
CUST100157,4,3,1,5660.87,5514.71,2024-06-19,1050487.94,High,"Coursera, TimesOfIndia, YouTube, Zoom","You have 4 active subscription(s). Total monthly spend: ₹5,660.87. Next debit: 2024-06-19."
CUST100158,2,2,0,1295.36,1305.91,2024-07-18,2008275.94,Low,"Amazon, CultFit","You have 2 active subscription(s). Total monthly spend: ₹1,295.36. Next debit: 2024-07-18."
CUST100159,2,2,0,311.35,310.66,2024-06-22,1547476.02,Low,"Spotify, YouTube",You have 2 active subscription(s). Total monthly spend: ₹311.35. Next debit: 2024-06-22.
CUST100160,4,3,1,1712.76,1573.63,2024-07-08,1626562.17,Low,"Dropbox, Microsoft, TimesOfIndia, Spotify","You have 4 active subscription(s). Total monthly spend: ₹1,712.76. Next debit: 2024-07-08."
CUST100161,4,3,1,5815.81,5077.9,2024-06-20,1339439.4,High,"Coursera, AnytimeFitness, Netflix, Swiggy","You have 4 active subscription(s). Total monthly spend: ₹5,815.81. Next debit: 2024-06-20."
CUST100162,1,1,0,118.73,118.8,2024-08-11,896114.2,Low,Spotify,You have 1 active subscription(s). Total monthly spend: ₹118.73. Next debit: 2024-08-11.
CUST100163,1,1,0,498.83,494.44,2024-06-25,2687832.97,Low,Microsoft,You have 1 active subscription(s). Total monthly spend: ₹498.83. Next debit: 2024-06-25.
CUST100164,3,2,1,812.7,664.21,2024-05-13,2098103.8,High,"Microsoft, TimesOfIndia, Spotify",You have 3 active subscription(s). Total monthly spend: ₹812.70. Next debit: 2024-05-13.
CUST100165,4,4,0,655.02,653.25,2024-07-08,586445.0,Low,"Amazon, Apple, Swiggy, Zee5",You have 4 active subscription(s). Total monthly spend: ₹655.02. Next debit: 2024-07-08.
CUST100166,4,4,0,1945.41,1945.36,2024-06-18,769701.32,High,"CultFit, Netflix, Spotify, Swiggy","You have 4 active subscription(s). Total monthly spend: ₹1,945.41. Next debit: 2024-06-18."
CUST100167,2,2,0,1789.6,1791.79,2024-06-19,915181.38,Low,"Amazon, Disney+Hotstar","You have 2 active subscription(s). Total monthly spend: ₹1,789.60. Next debit: 2024-06-19."
CUST100168,3,3,0,4181.83,4200.1,2024-06-20,1188056.42,High,"Apple, Coursera, Google","You have 3 active subscription(s). Total monthly spend: ₹4,181.83. Next debit: 2024-06-20."
CUST100169,3,3,0,2432.35,2429.23,2024-07-16,1394699.27,Low,"Google, CultFit, Zoom","You have 3 active subscription(s). Total monthly spend: ₹2,432.35. Next debit: 2024-07-16."
CUST100170,2,2,0,3144.39,3116.57,2024-07-04,1720849.45,Low,"LinkedIn, Microsoft","You have 2 active subscription(s). Total monthly spend: ₹3,144.39. Next debit: 2024-07-04."
CUST100171,1,1,0,75.17,75.17,2024-06-08,1790458.87,Low,Apple,You have 1 active subscription(s). Total monthly spend: ₹75.17. Next debit: 2024-06-08.
CUST100172,2,2,0,621.04,621.06,2024-07-19,2563369.14,Low,"Microsoft, Spotify",You have 2 active subscription(s). Total monthly spend: ₹621.04. Next debit: 2024-07-19.
CUST100173,3,2,1,4181.86,3439.28,2024-07-07,767931.99,High,"Adobe, AnytimeFitness, Disney+Hotstar","You have 3 active subscription(s). Total monthly spend: ₹4,181.86. Next debit: 2024-07-07."
CUST100174,2,1,1,1293.09,545.95,2024-06-30,1629797.13,Low,"Amazon, AnytimeFitness","You have 2 active subscription(s). Total monthly spend: ₹1,293.09. Next debit: 2024-06-30."
CUST100175,2,2,0,1799.68,1797.48,2024-07-15,736055.27,Low,"Microsoft, Zoom","You have 2 active subscription(s). Total monthly spend: ₹1,799.68. Next debit: 2024-07-15."
CUST100176,4,4,0,2269.5,2290.17,2024-07-27,830777.63,High,"Disney+Hotstar, Microsoft, YouTube, Zee5","You have 4 active subscription(s). Total monthly spend: ₹2,269.50. Next debit: 2024-07-27."
CUST100177,3,3,0,3577.56,3570.67,2024-07-10,1184235.44,High,"Adobe, Dropbox, CultFit","You have 3 active subscription(s). Total monthly spend: ₹3,577.56. Next debit: 2024-07-10."
CUST100178,2,1,1,1070.57,324.58,2024-07-02,751879.69,Low,"Apple, AnytimeFitness","You have 2 active subscription(s). Total monthly spend: ₹1,070.57. Next debit: 2024-07-02."
CUST100179,2,2,0,1484.99,1486.66,2024-05-30,1040145.15,Low,"YouTube, Zoom","You have 2 active subscription(s). Total monthly spend: ₹1,484.99. Next debit: 2024-05-30."
CUST100180,4,3,1,1827.01,1680.86,2024-07-07,1550897.64,Low,"Google, CultFit, Microsoft, TimesOfIndia","You have 4 active subscription(s). Total monthly spend: ₹1,827.01. Next debit: 2024-07-07."
CUST100181,4,4,0,2468.67,2469.02,2024-07-09,1665176.9,Low,"Apple, Dropbox, CultFit, Microsoft","You have 4 active subscription(s). Total monthly spend: ₹2,468.67. Next debit: 2024-07-09."
CUST100182,4,3,1,6356.3,6236.62,2024-06-23,1334069.3,High,"Coursera, Disney+Hotstar, Netflix, TimesOfIndia","You have 4 active subscription(s). Total monthly spend: ₹6,356.30. Next debit: 2024-06-23."
CUST100183,2,1,1,387.04,239.94,2024-07-02,980896.94,Low,"TimesOfIndia, YouTube",You have 2 active subscription(s). Total monthly spend: ₹387.04. Next debit: 2024-07-02.
CUST100184,3,3,0,5054.97,5072.08,2024-07-04,1132885.84,High,"Coursera, Dropbox, Google","You have 3 active subscription(s). Total monthly spend: ₹5,054.97. Next debit: 2024-07-04."
CUST100185,4,4,0,2056.92,2081.13,2024-07-15,2197513.15,Low,"Apple, Microsoft, YouTube, Zoom","You have 4 active subscription(s). Total monthly spend: ₹2,056.92. Next debit: 2024-07-15."
CUST100186,2,2,0,4297.37,4293.11,2024-07-13,1366759.82,Low,"Amazon, Coursera","You have 2 active subscription(s). Total monthly spend: ₹4,297.37. Next debit: 2024-07-13."
CUST100187,4,4,0,2648.72,2642.29,2024-06-25,2137334.54,Low,"Amazon, BESCOM, CultFit, Microsoft","You have 4 active subscription(s). Total monthly spend: ₹2,648.72. Next debit: 2024-06-25."
CUST100188,2,2,0,2576.61,2572.96,2024-07-03,1602018.27,Low,"Adobe, Dropbox","You have 2 active subscription(s). Total monthly spend: ₹2,576.61. Next debit: 2024-07-03."
CUST100189,2,2,0,2723.18,2703.3,2024-07-10,1074957.52,Low,"Apple, LinkedIn","You have 2 active subscription(s). Total monthly spend: ₹2,723.18. Next debit: 2024-07-10."
CUST100190,1,1,0,99.31,98.7,2024-07-22,702928.07,Low,Zee5,You have 1 active subscription(s). Total monthly spend: ₹99.31. Next debit: 2024-07-22.
CUST100191,3,3,0,1533.92,1530.98,2024-07-01,701740.06,Low,"Google, Zee5, Zoom","You have 3 active subscription(s). Total monthly spend: ₹1,533.92. Next debit: 2024-07-01."
CUST100192,3,2,1,1598.66,1438.81,2024-07-03,2355104.0,High,"TimesOfIndia, Zee5, Zoom","You have 3 active subscription(s). Total monthly spend: ₹1,598.66. Next debit: 2024-07-03."
CUST100193,2,2,0,310.92,312.16,2024-07-18,2390406.25,Low,"Google, Swiggy",You have 2 active subscription(s). Total monthly spend: ₹310.92. Next debit: 2024-07-18.
CUST100194,2,1,1,1186.24,439.96,2024-07-03,2169278.59,High,"AnytimeFitness, YouTube","You have 2 active subscription(s). Total monthly spend: ₹1,186.24. Next debit: 2024-07-03."
CUST100195,1,1,0,2664.07,2658.15,2024-08-12,1424081.72,High,LinkedIn,"You have 1 active subscription(s). Total monthly spend: ₹2,664.07. Next debit: 2024-08-12."
CUST100196,3,3,0,5783.37,5789.47,2024-07-03,1904420.96,High,"Adobe, Coursera, Zee5","You have 3 active subscription(s). Total monthly spend: ₹5,783.37. Next debit: 2024-07-03."
CUST100197,1,1,0,74.68,73.16,2024-07-10,1563917.16,Low,Apple,You have 1 active subscription(s). Total monthly spend: ₹74.68. Next debit: 2024-07-10.
CUST100198,4,4,0,1396.23,1410.11,2024-07-07,1618787.43,Low,"Dropbox, Google, Swiggy, YouTube","You have 4 active subscription(s). Total monthly spend: ₹1,396.23. Next debit: 2024-07-07."
CUST100199,2,2,0,1756.27,1761.7,2024-07-16,778966.01,Low,"Adobe, Apple","You have 2 active subscription(s). Total monthly spend: ₹1,756.27. Next debit: 2024-07-16."
CUST100200,1,1,0,1496.71,1495.97,2024-06-19,770112.04,High,Disney+Hotstar,"You have 1 active subscription(s). Total monthly spend: ₹1,496.71. Next debit: 2024-06-19."
CUST100201,3,2,1,453.2,305.12,2024-06-26,2349488.12,High,"Apple, TimesOfIndia, Swiggy",You have 3 active subscription(s). Total monthly spend: ₹453.20. Next debit: 2024-06-26.
CUST100202,4,4,0,2731.94,2731.07,2024-07-08,2447454.6,High,"Apple, BESCOM, Microsoft, Zoom","You have 4 active subscription(s). Total monthly spend: ₹2,731.94. Next debit: 2024-07-08."
CUST100203,2,2,0,4253.82,4248.39,2024-07-17,674812.58,Low,"Amazon, Coursera","You have 2 active subscription(s). Total monthly spend: ₹4,253.82. Next debit: 2024-07-17."
CUST100204,1,1,0,298.96,303.03,2024-07-19,1637969.16,Low,Amazon,You have 1 active subscription(s). Total monthly spend: ₹298.96. Next debit: 2024-07-19.
CUST100205,1,1,0,498.05,499.26,2024-07-03,1079111.02,Low,Microsoft,You have 1 active subscription(s). Total monthly spend: ₹498.05. Next debit: 2024-07-03.
CUST100206,2,2,0,2365.41,2348.12,2024-07-14,495615.49,Low,"BESCOM, Disney+Hotstar","You have 2 active subscription(s). Total monthly spend: ₹2,365.41. Next debit: 2024-07-14."
CUST100207,3,3,0,2295.46,2296.54,2024-07-16,1544741.1,Low,"Dropbox, Zee5, Zoom","You have 3 active subscription(s). Total monthly spend: ₹2,295.46. Next debit: 2024-07-16."
CUST100208,3,3,0,1313.29,1309.59,2024-07-20,918106.35,Low,"Google, CultFit, Swiggy","You have 3 active subscription(s). Total monthly spend: ₹1,313.29. Next debit: 2024-07-20."
CUST100209,4,3,1,781.5,636.03,2024-06-25,1599919.54,Low,"Amazon, TimesOfIndia, YouTube, Zee5",You have 4 active subscription(s). Total monthly spend: ₹781.50. Next debit: 2024-06-25.
CUST100210,2,2,0,781.73,777.31,2024-07-10,2134415.74,Low,"Google, Netflix",You have 2 active subscription(s). Total monthly spend: ₹781.73. Next debit: 2024-07-10.
CUST100211,3,3,0,4225.72,4248.59,2024-07-08,1777394.66,High,"Apple, Coursera, Spotify","You have 3 active subscription(s). Total monthly spend: ₹4,225.72. Next debit: 2024-07-08."
CUST100212,2,1,1,2870.86,2701.45,2024-06-30,1293748.96,Low,"LinkedIn, TimesOfIndia","You have 2 active subscription(s). Total monthly spend: ₹2,870.86. Next debit: 2024-06-30."
CUST100213,2,2,0,1499.23,1499.58,2024-07-04,2582228.24,High,"CultFit, Microsoft","You have 2 active subscription(s). Total monthly spend: ₹1,499.23. Next debit: 2024-07-04."
CUST100214,4,4,0,4356.58,4428.66,2024-06-25,2133364.24,High,"Coursera, Google, Spotify, Zee5","You have 4 active subscription(s). Total monthly spend: ₹4,356.58. Next debit: 2024-06-25."
CUST100215,3,3,0,2234.01,2230.84,2024-07-12,1418198.47,Low,"Apple, BESCOM, Zoom","You have 3 active subscription(s). Total monthly spend: ₹2,234.01. Next debit: 2024-07-12."
CUST100216,2,2,0,4120.29,4111.47,2024-06-04,1453236.22,Low,"Coursera, Spotify","You have 2 active subscription(s). Total monthly spend: ₹4,120.29. Next debit: 2024-06-04."
CUST100217,4,4,0,2818.03,2807.38,2024-06-26,944364.87,Low,"BESCOM, Microsoft, Swiggy, Zoom","You have 4 active subscription(s). Total monthly spend: ₹2,818.03. Next debit: 2024-06-26."
CUST100218,1,1,0,299.95,299.43,2024-07-16,2024262.51,Low,Amazon,You have 1 active subscription(s). Total monthly spend: ₹299.95. Next debit: 2024-07-16.
CUST100219,3,2,1,4164.94,3412.97,2024-07-13,2406199.4,Low,"Adobe, AnytimeFitness, Disney+Hotstar","You have 3 active subscription(s). Total monthly spend: ₹4,164.94. Next debit: 2024-07-13."
CUST100220,3,2,1,1922.08,1760.63,2024-07-07,2644465.08,Low,"Adobe, Apple, TimesOfIndia","You have 3 active subscription(s). Total monthly spend: ₹1,922.08. Next debit: 2024-07-07."
CUST100221,3,2,1,4404.8,4285.37,2024-06-20,980654.79,Low,"Coursera, TimesOfIndia, Swiggy","You have 3 active subscription(s). Total monthly spend: ₹4,404.80. Next debit: 2024-06-20."
CUST100222,4,4,0,4930.66,4926.33,2024-07-10,1599490.94,High,"Adobe, Dropbox, BESCOM, Disney+Hotstar","You have 4 active subscription(s). Total monthly spend: ₹4,930.66. Next debit: 2024-07-10."
CUST100223,3,3,0,5159.54,5175.09,2024-07-02,1015863.27,High,"CultFit, Disney+Hotstar, LinkedIn","You have 3 active subscription(s). Total monthly spend: ₹5,159.54. Next debit: 2024-07-02."
CUST100224,2,2,0,1996.85,1984.86,2024-06-11,964674.1,Low,"Disney+Hotstar, Microsoft","You have 2 active subscription(s). Total monthly spend: ₹1,996.85. Next debit: 2024-06-11."
CUST100225,2,2,0,615.12,615.65,2024-07-17,1204244.19,Low,"Microsoft, Spotify",You have 2 active subscription(s). Total monthly spend: ₹615.12. Next debit: 2024-07-17.
CUST100226,2,2,0,2413.75,2429.02,2024-07-09,1174542.61,Low,"Dropbox, Disney+Hotstar","You have 2 active subscription(s). Total monthly spend: ₹2,413.75. Next debit: 2024-07-09."
CUST100227,3,3,0,2084.18,2102.45,2024-07-02,608869.85,Low,"Google, Netflix, Zoom","You have 3 active subscription(s). Total monthly spend: ₹2,084.18. Next debit: 2024-07-02."
CUST100228,1,1,0,298.4,296.16,2024-07-22,1808751.82,Low,Amazon,You have 1 active subscription(s). Total monthly spend: ₹298.40. Next debit: 2024-07-22.
CUST100229,1,1,0,898.94,899.4,2024-07-24,1831878.93,Low,Dropbox,You have 1 active subscription(s). Total monthly spend: ₹898.94. Next debit: 2024-07-24.
CUST100230,3,3,0,4622.16,4615.32,2024-07-06,1007838.28,High,"Coursera, Google, Microsoft","You have 3 active subscription(s). Total monthly spend: ₹4,622.16. Next debit: 2024-07-06."
CUST100231,2,2,0,838.84,838.88,2024-06-11,828874.26,Low,"Netflix, YouTube",You have 2 active subscription(s). Total monthly spend: ₹838.84. Next debit: 2024-06-11.
CUST100232,4,4,0,2518.41,2527.17,2024-07-05,1803524.39,Low,"Dropbox, Google, YouTube, Zoom","You have 4 active subscription(s). Total monthly spend: ₹2,518.41. Next debit: 2024-07-05."
CUST100233,1,1,0,1302.95,1302.85,2024-07-29,2565467.11,Low,Zoom,"You have 1 active subscription(s). Total monthly spend: ₹1,302.95. Next debit: 2024-07-29."
CUST100234,1,1,0,1664.14,1644.84,2024-06-16,1899922.56,High,Adobe,"You have 1 active subscription(s). Total monthly spend: ₹1,664.14. Next debit: 2024-06-16."
CUST100235,3,3,0,1014.35,1022.77,2024-05-22,2223470.16,Low,"Netflix, Swiggy, YouTube","You have 3 active subscription(s). Total monthly spend: ₹1,014.35. Next debit: 2024-05-22."
CUST100236,1,1,0,119.26,119.89,2024-07-27,2175454.46,Low,Spotify,You have 1 active subscription(s). Total monthly spend: ₹119.26. Next debit: 2024-07-27.
CUST100237,4,4,0,2522.12,2519.29,2024-07-14,633477.13,Low,"Apple, BESCOM, Disney+Hotstar, Zee5","You have 4 active subscription(s). Total monthly spend: ₹2,522.12. Next debit: 2024-07-14."
CUST100238,4,4,0,2846.43,2842.06,2024-06-21,1711970.93,High,"Adobe, Apple, Dropbox, YouTube","You have 4 active subscription(s). Total monthly spend: ₹2,846.43. Next debit: 2024-06-21."
CUST100239,4,2,2,2109.39,1220.22,2024-07-03,635030.51,Low,"Apple, BESCOM, AnytimeFitness, TimesOfIndia","You have 4 active subscription(s). Total monthly spend: ₹2,109.39. Next debit: 2024-07-03."
CUST100240,4,4,0,3550.73,3563.33,2024-07-03,1584498.43,High,"Apple, LinkedIn, Netflix, Swiggy","You have 4 active subscription(s). Total monthly spend: ₹3,550.73. Next debit: 2024-07-03."
CUST100241,2,2,0,2509.38,2512.26,2024-07-05,1355278.5,Low,"CultFit, Disney+Hotstar","You have 2 active subscription(s). Total monthly spend: ₹2,509.38. Next debit: 2024-07-05."
CUST100242,4,2,2,5332.38,4435.8,2024-06-29,2625014.82,Low,"Coursera, Google, AnytimeFitness, TimesOfIndia","You have 4 active subscription(s). Total monthly spend: ₹5,332.38. Next debit: 2024-06-29."
CUST100243,3,3,0,1680.29,1669.9,2024-06-08,1732755.36,High,"BESCOM, Netflix, Swiggy","You have 3 active subscription(s). Total monthly spend: ₹1,680.29. Next debit: 2024-06-08."
CUST100244,4,3,1,2618.9,2474.17,2024-07-07,696028.5,Low,"Apple, BESCOM, Disney+Hotstar, TimesOfIndia","You have 4 active subscription(s). Total monthly spend: ₹2,618.90. Next debit: 2024-07-07."
CUST100245,1,1,0,1300.97,1307.01,2024-07-13,1890056.66,High,Zoom,"You have 1 active subscription(s). Total monthly spend: ₹1,300.97. Next debit: 2024-07-13."
CUST100246,1,0,1,196.56,49.11,2024-07-02,2675834.69,Low,TimesOfIndia,You have 1 active subscription(s). Total monthly spend: ₹196.56. Next debit: 2024-07-02.
CUST100247,2,1,1,2293.95,1544.83,2024-06-30,877347.97,High,"AnytimeFitness, Zoom","You have 2 active subscription(s). Total monthly spend: ₹2,293.95. Next debit: 2024-06-30."
CUST100248,4,4,0,3646.97,3655.92,2024-06-29,1800592.4,High,"Adobe, Apple, Dropbox, CultFit","You have 4 active subscription(s). Total monthly spend: ₹3,646.97. Next debit: 2024-06-29."
CUST100249,4,4,0,6646.03,6664.9,2024-06-30,1045571.34,High,"Adobe, Apple, Coursera, Dropbox","You have 4 active subscription(s). Total monthly spend: ₹6,646.03. Next debit: 2024-06-30."
CUST100250,1,0,1,194.68,48.66,2024-06-28,917149.58,High,TimesOfIndia,You have 1 active subscription(s). Total monthly spend: ₹194.68. Next debit: 2024-06-28.
CUST100251,2,2,0,1540.09,1539.22,2024-07-08,2283148.26,Low,"Dropbox, Netflix","You have 2 active subscription(s). Total monthly spend: ₹1,540.09. Next debit: 2024-07-08."
